patent,kind,claims,apptype,appnum,gdate,appdate
08346640,B1,18,,12277977,20130101,20081125
08346641,B2,21,,12793268,20130101,20100603
08346642,B2,29,,13100137,20130101,20110503
08346643,B2,8,,13425667,20130101,20120321
08346644,B2,21,,12539934,20130101,20090812
08346645,B1,34,,12554447,20130101,20090904
08346646,B2,154,,12592291,20130101,20091120
08346647,B1,14,,12896368,20130101,20101001
08346648,B1,16,,12905640,20130101,20101015
08346649,B2,15,,13188871,20130101,20110722
08346650,B2,20,,13309266,20130101,20111201
08346651,B2,24,,12367924,20130101,20090209
08346652,B2,6,,12560981,20130101,20090916
08346653,B2,20,,12605127,20130101,20091023
08346654,B2,29,,12688415,20130101,20100115
08346655,B2,12,,13011904,20130101,20110123
08346656,B2,18,,13462872,20130101,20120503
08346657,B1,21,,11923703,20130101,20071025
08346658,B1,11,,12110523,20130101,20080428
08346659,B1,149,,10375501,20130101,20030226
08346660,B2,34,,12544886,20130101,20090820
08346661,B2,11,,12730706,20130101,20100324
08346662,B2,25,,12122573,20130101,20080516
08346663,B2,26,,09238995,20130101,19990128
08346664,B1,2,,12265021,20130101,20081105
08346665,B2,15,,12759239,20130101,20100413
08346666,B2,20,,13009162,20130101,20110119
08346667,B2,19,,12946753,20130101,20101115
08346668,B2,25,,12594708,20130101,20080404
08346669,B2,11,,12247337,20130101,20081008
08346670,B2,14,,12609313,20130101,20091030
08346671,B2,16,,12752806,20130101,20100401
08346672,B1,26,,13442861,20130101,20120410
08346673,B2,39,,10842147,20130101,20040510
08346674,B2,6,,11554391,20130101,20061030
08346675,B2,12,,12490825,20130101,20090624
08346676,B1,10,,09684869,20130101,20001006
08346677,B1,6,,10028718,20130101,20011228
08346678,B1,12,,12913941,20130101,20101028
08346679,B2,5,,12714988,20130101,20100301
08346680,B2,21,,12059259,20130101,20080331
08346681,B2,42,,12551139,20130101,20090831
08346682,B2,36,,12691853,20130101,20100122
08346683,B2,32,,12771587,20130101,20100430
08346684,B2,12,,12374076,20130101,20070717
08346685,B1,29,,12428100,20130101,20090422
08346686,B2,20,,12534706,20130101,20090803
08346687,B2,9,,12560921,20130101,20090916
08346688,B2,21,,12625707,20130101,20091125
08346689,B2,9,,12690976,20130101,20100121
08346690,B2,6,,12851474,20130101,20100805
08346691,B1,13,,11850861,20130101,20070906
08346692,B2,22,,12158134,20130101,20061222
08346693,B2,7,,12591606,20130101,20091124
08346694,B2,13,,11722432,20130101,20051221
08346695,B2,25,,12058068,20130101,20080328
08346696,B2,15,,12138597,20130101,20080613
08346697,B2,22,,12262853,20130101,20081031
08346698,B2,32,,12417094,20130101,20090402
08346699,B2,17,,13301631,20130101,20111121
08346700,B2,17,,12192630,20130101,20080815
08346701,B2,20,,12358517,20130101,20090123
08346702,B2,18,,12471164,20130101,20090522
08346703,B2,22,,12549555,20130101,20090828
08346704,B2,20,,12465440,20130101,20090513
08346706,B2,18,,12601062,20130101,20080516
08346707,B2,8,,13511034,20130101,20091201
08346708,B2,20,,12469043,20130101,20090520
08346709,B2,15,,12535375,20130101,20090804
08346710,B2,40,,12696921,20130101,20100129
08346711,B2,7,,12591603,20130101,20091124
08346712,B2,5,,12591604,20130101,20091124
08346713,B2,19,,12632779,20130101,20091207
08346714,B1,17,,12640103,20130101,20091217
08346715,B2,20,,13279617,20130101,20111024
08346716,B2,10,,12773331,20130101,20100504
08346717,B1,38,,12175390,20130101,20080717
08346718,B2,26,,09949312,20130101,20010907
08346719,B2,18,,11973198,20130101,20071005
08346720,B2,6,,12051728,20130101,20080319
08346721,B2,16,,12503779,20130101,20090715
08346722,B2,21,,12623669,20130101,20091123
08346723,B2,19,,12749799,20130101,20100330
08346724,B2,20,,12330463,20130101,20081208
08346725,B2,20,,11521907,20130101,20060915
08346726,B2,7,,11993643,20130101,20060623
08346727,B1,16,,12723769,20130101,20100315
08346728,B2,18,,13072458,20130101,20110325
08346729,B2,20,,11561394,20130101,20061118
08346730,B2,30,,12110122,20130101,20080425
08346731,B1,24,,11931880,20130101,20071031
08346732,B1,13,,11291025,20130101,20051130
08346733,B2,20,,11694748,20130101,20070330
08346734,B2,12,,12060175,20130101,20080331
08346735,B1,19,,12241417,20130101,20080930
08346736,B2,15,,12404988,20130101,20090316
08346737,B2,9,,11182997,20130101,20050714
08346738,B2,11,,12346230,20130101,20081230
08346739,B1,26,,10928632,20130101,20040827
08346740,B2,24,,11187149,20130101,20050722
08346741,B2,13,,12694434,20130101,20100127
08346742,B1,23,,13075848,20130101,20110330
08346743,B2,18,,12233256,20130101,20080918
08346744,B2,3,,12703661,20130101,20100210
08346745,B2,5,,12767198,20130101,20100426
08346746,B2,29,,12876966,20130101,20100907
08346747,B2,17,,13053032,20130101,20110321
08346748,B1,10,,11694753,20130101,20070330
08346749,B2,20,,12147557,20130101,20080627
08346750,B2,18,,13282537,20130101,20111027
08346751,B1,23,,10872051,20130101,20040618
08346752,B2,19,,12565287,20130101,20090923
08346753,B2,50,,11939819,20130101,20071114
08346754,B2,20,,12194263,20130101,20080819
08346755,B1,26,,12773578,20130101,20100504
08346756,B2,16,,12201057,20130101,20080829
08346757,B1,34,,11090302,20130101,20050328
08346758,B2,21,,12872943,20130101,20100831
08346759,B2,36,,12187344,20130101,20080806
08346760,B2,15,,12469583,20130101,20090520
08346761,B2,4,,10911849,20130101,20040805
08346762,B2,29,,11621544,20130101,20070109
08346763,B2,17,,11694462,20130101,20070330
08346764,B1,18,,12557665,20130101,20090911
08346765,B2,16,,12802816,20130101,20100614
08346766,B2,20,,12638514,20130101,20091215
08346767,B2,19,,12764917,20130101,20100421
08346768,B2,13,,12432817,20130101,20090430
08346769,B2,25,,13423839,20130101,20120319
08346770,B2,27,,10664929,20130101,20030922
08346771,B2,17,,12698821,20130101,20100202
08346772,B2,18,,12883401,20130101,20100916
08346773,B2,21,,12908532,20130101,20101020
08346774,B1,25,,13204831,20130101,20110808
08346775,B2,19,,12872819,20130101,20100831
08346776,B2,28,,12781755,20130101,20100517
08346777,B1,46,,10814054,20130101,20040331
08346778,B2,26,,12469635,20130101,20090520
08346779,B2,19,,13074074,20130101,20110329
08346780,B2,9,,12740550,20130101,20100416
08346781,B1,14,,12907020,20130101,20101018
08346782,B2,20,,12937555,20130101,20100818
08346783,B2,12,,12636444,20130101,20091211
08346784,B1,20,,13482249,20130101,20120529
08346785,B1,31,,12355183,20130101,20090116
08346786,B2,10,,12548394,20130101,20090826
08346787,B1,11,,12560084,20130101,20090915
08346788,B1,21,,13065735,20130101,20110329
08346789,B2,28,,11397301,20130101,20060329
08346790,B2,9,,12892496,20130101,20100928
08346791,B1,29,,12404447,20130101,20090316
08346792,B1,28,,12942950,20130101,20101109
08346793,B1,26,,13074717,20130101,20110329
08346794,B2,18,,12849522,20130101,20100803
08346795,B2,23,,12720900,20130101,20100310
08346796,B2,18,,13091232,20130101,20110421
08346797,B2,19,,10551544,20130101,20050128
08346798,B2,37,,11315419,20130101,20051221
08346799,B1,25,,12766415,20130101,20100423
08346800,B2,17,,12417511,20130101,20090402
08346801,B2,17,,12717415,20130101,20100304
08346802,B2,2,,13044074,20130101,20110309
08346803,B2,16,,12360446,20130101,20090127
08346804,B2,11,,12938923,20130101,20101103
08346805,B2,15,,11148690,20130101,20050609
08346806,B2,13,,13078875,20130101,20110401
08346807,B1,18,,11202844,20130101,20050811
08346808,B2,23,,12855141,20130101,20100812
08346809,B2,21,,13048304,20130101,20110315
08346810,B2,18,,13106927,20130101,20110513
08346811,B2,17,,12630704,20130101,20091203
08346812,B2,22,,12910413,20130101,20101022
08346813,B2,18,,12690820,20130101,20100120
08346814,B2,11,,12474576,20130101,20090529
08346815,B2,22,,13106403,20130101,20110512
08346816,B2,16,,12953266,20130101,20101123
08346817,B2,19,,12955717,20130101,20101129
08346818,B2,20,,12771423,20130101,20100430
08346819,B2,18,,12341463,20130101,20081222
08346820,B2,21,,12644689,20130101,20091222
08346821,B2,5,,12775998,20130101,20100507
08346822,B2,9,,12274178,20130101,20081119
08346823,B2,11,,12152251,20130101,20080513
08346824,B1,25,,12454852,20130101,20090521
08346825,B2,18,,12610673,20130101,20091102
08346826,B2,13,,11236844,20130101,20050928
08346827,B2,19,,12891980,20130101,20100928
08346828,B2,20,,12250935,20130101,20081014
08346829,B2,20,,12412340,20130101,20090326
08346830,B2,12,,12255588,20130101,20081021
08346831,B1,14,,11493714,20130101,20060725
08346832,B2,20,,11826996,20130101,20070719
08346833,B2,15,,11870488,20130101,20071011
08346834,B2,40,,11946437,20130101,20071128
08346835,B2,14,,12374867,20130101,20070707
08346836,B2,50,,12413511,20130101,20090327
08346837,B2,10,,12063890,20130101,20050817
08346838,B2,21,,12560225,20130101,20090915
08346839,B2,15,,11731159,20130101,20070330
08346840,B2,24,,11954325,20130101,20071212
08346841,B2,12,,12467759,20130101,20090518
08346842,B2,16,,10186057,20130101,20020627
08346843,B2,39,,11009569,20130101,20041210
08346844,B2,9,,12470634,20130101,20090522
08346845,B2,14,,12760080,20130101,20100414
08346846,B2,29,,10844614,20130101,20040512
08346847,B2,30,,12483164,20130101,20090611
08346848,B2,11,,10222051,20130101,20020816
08346849,B2,20,,12134171,20130101,20080605
08346850,B2,12,,12519550,20130101,20061218
08346851,B2,20,,12551454,20130101,20090831
08346852,B2,6,,12622555,20130101,20091120
08346853,B2,21,,12788364,20130101,20100527
08346854,B2,20,,12826719,20130101,20100630
08346855,B1,16,,12886311,20130101,20100920
08346856,B2,17,,12919547,20130101,20090302
08346857,B2,12,,12946739,20130101,20101115
08346858,B2,29,,12974597,20130101,20101221
08346859,B2,20,,13221825,20130101,20110830
08346860,B2,8,,13269241,20130101,20111007
08346861,B1,15,,13341594,20130101,20111230
08346862,B2,54,,11116958,20130101,20050428
08346863,B2,19,,11464728,20130101,20060815
08346864,B1,9,,11638027,20130101,20061213
08346865,B1,28,,12389278,20130101,20090219
08346866,B2,17,,12774120,20130101,20100505
08346867,B2,28,,13249784,20130101,20110930
08346868,B2,7,,10536668,20130101,20031125
08346869,B2,20,,12422462,20130101,20090413
08346870,B2,20,,12436233,20130101,20090506
08346871,B2,34,,10905499,20130101,20050107
08346872,B2,54,,11506415,20130101,20060818
08346873,B2,17,,11565539,20130101,20061130
08346874,B2,13,,12018179,20130101,20080122
08346875,B2,21,,12286954,20130101,20081003
08346876,B2,25,,12397210,20130101,20090303
08346877,B2,26,,12611557,20130101,20091103
08346878,B2,24,,12614078,20130101,20091106
08346879,B2,24,,12794212,20130101,20100604
08346880,B2,20,,13270112,20130101,20111010
08346881,B1,19,,13475318,20130101,20120518
08346882,B2,12,,12842989,20130101,20100723
08346883,B2,20,,12782791,20130101,20100519
08346884,B2,83,,10909254,20130101,20040730
08346885,B2,18,,13471211,20130101,20120514
08346886,B2,20,,10935712,20130101,20040908
08346887,B1,18,,11932456,20130101,20071031
08346888,B2,4,,12679149,20130101,20070928
08346889,B1,14,,13249419,20130101,20110930
08346890,B1,5,,13341696,20130101,20111230
08346891,B2,10,,12138574,20130101,20080613
08346892,B2,14,,11721396,20130101,20051216
08346893,B2,20,,12392236,20130101,20090225
08346894,B2,19,,12628066,20130101,20091130
08346895,B2,36,,12643725,20130101,20091221
08346896,B2,15,,12017056,20130101,20080121
08346897,B2,32,,12200654,20130101,20080828
08346898,B2,20,,12648442,20130101,20091229
08346899,B2,21,,12714604,20130101,20100301
08346900,B2,20,,12749955,20130101,20100330
08346901,B2,17,,12321970,20130101,20090126
08346902,B2,12,,10631056,20130101,20030731
08346903,B2,17,,11289211,20130101,20051129
08346904,B2,24,,11495260,20130101,20060729
08346905,B2,17,,12802797,20130101,20100614
08346906,B2,21,,13165901,20130101,20110622
08346907,B2,10,,13189780,20130101,20110725
08346908,B1,20,,13324874,20130101,20111213
08346909,B2,14,,10763135,20130101,20040122
08346910,B2,13,,10999570,20130101,20041130
08346911,B2,14,,11378075,20130101,20060317
08346912,B2,19,,11872400,20130101,20071015
08346913,B2,7,,12102255,20130101,20080414
08346914,B2,20,,12339961,20130101,20081219
08346915,B2,69,,12435143,20130101,20090504
08346916,B2,6,,12470093,20130101,20090521
08346917,B2,20,,12492147,20130101,20090626
08346918,B2,8,,12500527,20130101,20090709
08346919,B1,17,,12749769,20130101,20100330
08346920,B2,17,,12837058,20130101,20100715
08346921,B1,27,,12950630,20130101,20101119
08346922,B2,16,,13415696,20130101,20120308
08346923,B2,19,,12269350,20130101,20081112
08346924,B1,22,,12326549,20130101,20081202
08346925,B2,22,,12965606,20130101,20101210
08346926,B1,15,,13025967,20130101,20110211
08346927,B2,15,,13435320,20130101,20120330
08346928,B2,15,,13491733,20130101,20120608
08346929,B1,57,,10657992,20130101,20030909
08346930,B2,20,,11746370,20130101,20070509
08346931,B2,23,,11965874,20130101,20071228
08346932,B1,16,,12183024,20130101,20080730
08346933,B2,18,,12514389,20130101,20071122
08346934,B2,14,,12670008,20130101,20100105
08346935,B2,20,,12696802,20130101,20100129
08346936,B2,23,,12913402,20130101,20101027
08346937,B2,12,,12956748,20130101,20101130
08346938,B1,12,,10254395,20130101,20020925
08346939,B2,8,,11954306,20130101,20071212
08346940,B2,45,,12204605,20130101,20080904
08346941,B2,22,,12300289,20130101,20070323
08346942,B2,34,,12486995,20130101,20090618
08346943,B2,24,,12863017,20130101,20080124
08346944,B2,31,,11787216,20130101,20070413
08346945,B2,28,,11854483,20130101,20070912
08346946,B2,18,,12625066,20130101,20091124
08346947,B2,4,,12930984,20130101,20110121
08346948,B2,4,,13181088,20130101,20110712
08346949,B2,29,,10500930,20130101,20030121
08346950,B1,35,,11134250,20130101,20050519
08346951,B2,25,,11242637,20130101,20050930
08346952,B2,31,,11963646,20130101,20071221
08346953,B1,20,,12000843,20130101,20071218
08346954,B2,26,,11648018,20130101,20061229
08346955,B2,16,,12611615,20130101,20091103
08346956,B2,20,,13244373,20130101,20110924
08346957,B2,27,,11783633,20130101,20070411
08346958,B2,10,,12328424,20130101,20081204
08346959,B2,16,,11863557,20130101,20070928
08346960,B2,20,,11234433,20130101,20050923
08346961,B2,14,,11954831,20130101,20071212
08346962,B2,10,,13025911,20130101,20110211
08346963,B2,17,,13072154,20130101,20110325
08346964,B2,26,,11497500,20130101,20060801
08346965,B2,21,,12942586,20130101,20101109
08346966,B1,16,,11780123,20130101,20070719
08346967,B2,9,,12239853,20130101,20080929
08346968,B2,23,,12637307,20130101,20091214
08346969,B2,6,,12350675,20130101,20090108
08346970,B2,7,,12926495,20130101,20101122
08346971,B2,16,,11198260,20130101,20050805
08346972,B2,20,,12764379,20130101,20100421
08346973,B2,20,,12824084,20130101,20100625
08346974,B2,19,,11789939,20130101,20070727
08346975,B2,25,,12414528,20130101,20090330
08346976,B2,20,,12692541,20130101,20100122
08346977,B2,20,,12854041,20130101,20100810
08346978,B1,27,,13173733,20130101,20110630
08346979,B1,13,,13177465,20130101,20110706
08346980,B2,18,,12775258,20130101,20100506
08346981,B2,13,,11494169,20130101,20060727
08346982,B2,24,,11956390,20130101,20071214
08346983,B2,22,,12158296,20130101,20061215
08346984,B2,8,,12435416,20130101,20090505
08346985,B2,10,,12774666,20130101,20100505
08346986,B2,11,,13281543,20130101,20111026
08346987,B2,10,,13273107,20130101,20111013
08346988,B2,16,,12786716,20130101,20100525
08346989,B2,20,,12552780,20130101,20090902
08346990,B2,20,,13017456,20130101,20110131
08346991,B2,18,,12307543,20130101,20070622
08346992,B2,14,,13111673,20130101,20110519
08346993,B2,27,,13304323,20130101,20111124
08346994,B2,6,,12631207,20130101,20091204
08346995,B2,18,,12242624,20130101,20080930
08346996,B2,13,,13062255,20130101,20090714
08346997,B2,20,,12332957,20130101,20081211
08346998,B2,18,,13088227,20130101,20110415
08346999,B2,12,,12638538,20130101,20091215
08347000,B2,16,,13118681,20130101,20110531
08347001,B2,12,,12684429,20130101,20100108
08347002,B2,17,,11858311,20130101,20070920
08347003,B2,26,,13108218,20130101,20110516
08347004,B2,26,,13108224,20130101,20110516
08347005,B2,17,,11882264,20130101,20070731
08347006,B2,10,,12683504,20130101,20100107
08347007,B2,9,,12200241,20130101,20080828
08347008,B2,20,,13549762,20130101,20120716
08347009,B2,18,,12846083,20130101,20100729
08347010,B1,32,,11292838,20130101,20051202
08347011,B2,15,,13282462,20130101,20111027
08347012,B2,19,,12688176,20130101,20100115
08347013,B2,3,,12564056,20130101,20090922
08347014,B2,23,,12895229,20130101,20100930
08347015,B2,29,,13305591,20130101,20111128
08347017,B2,23,,12469792,20130101,20090521
08347018,B2,21,,12569772,20130101,20090929
08347019,B2,25,,12122321,20130101,20080516
08347020,B2,34,,12407910,20130101,20090320
08347021,B1,21,,13249800,20130101,20110930
08347022,B2,19,,12339018,20130101,20081218
08347023,B2,17,,12571939,20130101,20091001
08347024,B2,20,,12752525,20130101,20100401
08347025,B2,19,,13302524,20130101,20111122
08347026,B2,16,,12808868,20130101,20081218
08347027,B2,19,,12612722,20130101,20091105
08347028,B2,14,,12526664,20130101,20090626
08347029,B2,28,,11966826,20130101,20071228
08347030,B2,20,,12511244,20130101,20090729
08347031,B2,14,,12526620,20130101,20090414
08347032,B2,14,,12564676,20130101,20090922
08347033,B2,18,,12669465,20130101,20091201
08347034,B1,13,,11034846,20130101,20050113
08347035,B2,20,,12338919,20130101,20081218
08347036,B2,44,,12421180,20130101,20090409
08347037,B2,21,,12256002,20130101,20081022
08347038,B2,19,,12922194,20130101,20080331
08347039,B2,20,,12684693,20130101,20100108
08347040,B2,22,,13089050,20130101,20110418
08347041,B2,20,,12348142,20130101,20090102
08347042,B2,21,,12474036,20130101,20090528
08347043,B2,18,,12411290,20130101,20090325
08347044,B2,22,,12571142,20130101,20090930
08347045,B2,32,,13302278,20130101,20111122
08347046,B2,21,,12103309,20130101,20080415
08347047,B2,35,,13081879,20130101,20110407
08347048,B2,25,,12609170,20130101,20091030
08347049,B2,18,,12034977,20130101,20080221
08347050,B2,19,,12360122,20130101,20090127
08347051,B2,15,,12638466,20130101,20091215
08347052,B2,20,,13352274,20130101,20120117
08347053,B2,10,,13489624,20130101,20120606
08347054,B2,5,,12746087,20130101,20081202
08347055,B2,26,,12826254,20130101,20100629
08347056,B2,6,,13004987,20130101,20110112
08347057,B2,15,,12805689,20130101,20100813
